0.867262	0.847497	0.815995	0.779587	0.754245	0.726968	0.706327	0.695393	0.690692	0.691235	0.692486	0.688298	0.687034	0.686064	0.686587	0.686026	0.690196	0.689424	0.689837	0.688977	0.688624	0.686041	0.681137	0.6749	0.673438	0.668765
0.849225	0.830451	0.797537	0.760971	0.737443	0.710193	0.689816	0.678611	0.673321	0.673783	0.674515	0.670536	0.669018	0.668002	0.669278	0.668217	0.672003	0.671565	0.672892	0.671818	0.670679	0.668179	0.663181	0.657034	0.656176	0.651383
0.82693	0.80962	0.77766	0.742307	0.719472	0.694452	0.674403	0.663125	0.658021	0.658617	0.65929	0.655375	0.653877	0.652604	0.653337	0.652604	0.656954	0.656632	0.656988	0.656048	0.655447	0.652444	0.647612	0.642078	0.640484	0.635788
0.791925	0.775241	0.744356	0.711303	0.691433	0.668707	0.65139	0.640944	0.636344	0.636801	0.637313	0.633689	0.631497	0.630675	0.631735	0.631002	0.634557	0.633928	0.634447	0.633811	0.63308	0.630557	0.625583	0.620031	0.619202	0.61411
0.744124	0.731714	0.70106	0.671122	0.65546	0.63714	0.623009	0.613627	0.608933	0.609506	0.610069	0.606389	0.604686	0.603706	0.604978	0.603647	0.606848	0.606634	0.606855	0.606722	0.605191	0.6028	0.598067	0.592515	0.591555	0.586728
0.702775	0.690757	0.664229	0.636572	0.624051	0.609493	0.596626	0.58819	0.585056	0.58557	0.585934	0.582208	0.580448	0.579096	0.579608	0.578811	0.582804	0.581903	0.582325	0.581935	0.580441	0.578544	0.57337	0.568941	0.567261	0.562853
0.662032	0.6519	0.626586	0.602969	0.593189	0.581773	0.571248	0.564675	0.560985	0.561627	0.56225	0.558977	0.556517	0.555109	0.555508	0.555518	0.558299	0.558093	0.559222	0.558351	0.557072	0.554752	0.550312	0.544528	0.543944	0.539619
0.622165	0.612277	0.590889	0.57016	0.563932	0.55414	0.54595	0.540312	0.536884	0.53802	0.538452	0.534776	0.532774	0.53195	0.532614	0.532147	0.534736	0.534685	0.535179	0.534357	0.5331	0.530857	0.52675	0.520981	0.520702	0.516793
0.584752	0.577081	0.558653	0.539825	0.535815	0.528772	0.522503	0.517405	0.514468	0.516085	0.516519	0.513061	0.510805	0.509727	0.510419	0.5099	0.51273	0.512876	0.512943	0.51208	0.511479	0.509621	0.504898	0.49966	0.499403	0.494716
0.544229	0.537445	0.520114	0.505034	0.504413	0.499231	0.495613	0.491625	0.488995	0.490559	0.491655	0.487859	0.485966	0.485223	0.486045	0.485262	0.488023	0.488262	0.488941	0.486998	0.486847	0.485174	0.480141	0.47516	0.475726	0.471019
0.503404	0.497943	0.484624	0.47176	0.47372	0.471101	0.468684	0.466768	0.465127	0.466701	0.467118	0.4642	0.462323	0.461386	0.461779	0.461437	0.464908	0.464225	0.46462	0.463031	0.462813	0.461075	0.456808	0.452061	0.45142	0.448859
0.466026	0.462343	0.45157	0.440801	0.445279	0.445796	0.446003	0.444748	0.443617	0.445168	0.445934	0.44311	0.441258	0.440362	0.440828	0.440406	0.443294	0.443419	0.443884	0.442701	0.44165	0.440221	0.436434	0.431644	0.431806	0.428526
0.423535	0.421773	0.413157	0.405581	0.412697	0.417078	0.419605	0.419896	0.419091	0.42151	0.422322	0.419681	0.418392	0.417705	0.418236	0.417131	0.420552	0.420068	0.420236	0.41872	0.419137	0.417337	0.413203	0.409026	0.409188	0.406214
0.387985	0.386984	0.380736	0.376057	0.385758	0.391826	0.396937	0.398997	0.398823	0.401266	0.402464	0.400338	0.398291	0.397951	0.398164	0.397735	0.400668	0.400646	0.400738	0.399556	0.399731	0.398147	0.394271	0.389987	0.390442	0.387467
0.357691	0.356657	0.352889	0.34935	0.361754	0.370452	0.376318	0.379934	0.380272	0.38242	0.384061	0.382168	0.380332	0.379505	0.380257	0.379952	0.383122	0.382573	0.383182	0.380422	0.381722	0.380346	0.376554	0.371952	0.372597	0.370012
0.32478	0.324759	0.32264	0.32137	0.334729	0.344887	0.352443	0.356552	0.356942	0.359766	0.3611	0.359413	0.357919	0.357067	0.357305	0.357637	0.360249	0.360588	0.360462	0.35822	0.358904	0.358122	0.354309	0.350292	0.350557	0.348378
0.299908	0.299531	0.298841	0.29852	0.31267	0.323139	0.330913	0.335307	0.33608	0.338614	0.33979	0.338319	0.337053	0.335879	0.336885	0.336139	0.339214	0.339729	0.339444	0.336581	0.337988	0.336916	0.333978	0.329605	0.330447	0.327674
0.279669	0.279384	0.278967	0.279417	0.293967	0.304068	0.31191	0.315667	0.316521	0.319338	0.320275	0.319108	0.317444	0.316376	0.317516	0.317303	0.319803	0.320055	0.319991	0.317149	0.318411	0.317787	0.314296	0.310749	0.311143	0.308902
0.260628	0.260083	0.261186	0.261618	0.275451	0.28539	0.292237	0.296288	0.296193	0.298597	0.299567	0.298196	0.297202	0.29592	0.296552	0.295949	0.299187	0.298883	0.299245	0.296557	0.297938	0.297211	0.293581	0.290301	0.290495	0.289036
0.243329	0.242239	0.243998	0.244289	0.257399	0.266133	0.272812	0.276051	0.276095	0.278227	0.278918	0.278193	0.276178	0.275504	0.275916	0.275669	0.278337	0.278345	0.278228	0.2757	0.276749	0.276673	0.272942	0.269561	0.270282	0.26847
0.229275	0.228206	0.230347	0.230538	0.242635	0.25088	0.256749	0.259532	0.259054	0.261453	0.261373	0.260386	0.258723	0.257763	0.258059	0.257974	0.260518	0.26067	0.260863	0.257599	0.259113	0.258703	0.255626	0.252053	0.253306	0.251186
0.215008	0.213535	0.21581	0.215631	0.227525	0.23447	0.239857	0.241731	0.241151	0.243487	0.243011	0.241816	0.240315	0.23935	0.239707	0.239872	0.241727	0.242031	0.241882	0.239346	0.240619	0.240351	0.236758	0.233812	0.234765	0.233206
0.201788	0.200143	0.202098	0.201804	0.213004	0.219717	0.223921	0.225379	0.225051	0.226579	0.226368	0.22525	0.223334	0.222431	0.222951	0.222762	0.225204	0.225202	0.225047	0.222306	0.223765	0.223212	0.22039	0.217125	0.218229	0.216819
0.191264	0.189463	0.191365	0.190975	0.20144	0.207527	0.211231	0.212542	0.211874	0.213541	0.212742	0.211881	0.210445	0.20923	0.209525	0.209484	0.211581	0.212269	0.211709	0.209124	0.210239	0.210285	0.207234	0.204305	0.205679	0.204238
0.181073	0.178842	0.180984	0.179942	0.189969	0.195712	0.199174	0.200025	0.199341	0.201031	0.200244	0.199211	0.197572	0.196769	0.196985	0.196895	0.199156	0.199525	0.199458	0.196645	0.198148	0.197896	0.19513	0.192186	0.193453	0.192397
0.172147	0.169959	0.171873	0.170654	0.180223	0.185306	0.188497	0.189351	0.188555	0.189952	0.18932	0.188764	0.187002	0.185659	0.186237	0.186313	0.188438	0.188935	0.188764	0.186003	0.187152	0.187577	0.184681	0.18181	0.183344	0.18229
0.165426	0.162976	0.164679	0.163423	0.172403	0.177158	0.180143	0.181117	0.180002	0.181555	0.180928	0.180237	0.178654	0.177699	0.178109	0.178013	0.180135	0.180741	0.18056	0.177472	0.179036	0.179191	0.176571	0.174001	0.175167	0.174419
0.158844	0.156105	0.157405	0.156131	0.164655	0.168711	0.171656	0.172372	0.171503	0.172792	0.172361	0.171575	0.170259	0.169391	0.169572	0.169757	0.171584	0.172091	0.172085	0.169197	0.170594	0.171012	0.168294	0.165829	0.167281	0.166458
0.153395	0.150527	0.151939	0.150081	0.158205	0.161919	0.164789	0.165445	0.164732	0.166007	0.165625	0.165084	0.163493	0.162623	0.162891	0.163085	0.165121	0.165604	0.165332	0.162638	0.164068	0.164414	0.161896	0.159349	0.160935	0.160493
0.149071	0.146025	0.147218	0.145591	0.153139	0.156474	0.159123	0.160036	0.159055	0.160714	0.160351	0.159926	0.158158	0.157501	0.157837	0.158057	0.160047	0.160432	0.160361	0.157475	0.158989	0.159549	0.156758	0.154369	0.156112	0.155378
0.145958	0.142385	0.143621	0.141775	0.148872	0.151966	0.154584	0.15543	0.154624	0.156001	0.155778	0.155394	0.153824	0.153265	0.15355	0.153548	0.155335	0.1561	0.155934	0.153237	0.154671	0.155313	0.152534	0.150155	0.151865	0.151398
0.143292	0.13959	0.140831	0.139154	0.145493	0.148115	0.150508	0.151477	0.150614	0.152091	0.151805	0.151573	0.150091	0.149517	0.149802	0.149929	0.151802	0.152487	0.152172	0.149504	0.150858	0.151593	0.14893	0.146764	0.1484	0.147852
0.144427	0.140599	0.141555	0.139601	0.145734	0.147907	0.150172	0.150824	0.150203	0.151613	0.151457	0.151069	0.149849	0.149103	0.149367	0.149588	0.151261	0.152175	0.151891	0.149047	0.150734	0.151337	0.148782	0.146716	0.148081	0.147604
0.145966	0.142233	0.142956	0.140813	0.146571	0.148249	0.150146	0.150866	0.150211	0.151622	0.151562	0.151147	0.149934	0.149022	0.149394	0.149548	0.151283	0.152007	0.151967	0.149214	0.150601	0.151337	0.148949	0.146587	0.148377	0.147735
0.144213	0.140208	0.140876	0.138375	0.143456	0.144382	0.145786	0.146578	0.146089	0.147267	0.14729	0.147012	0.145553	0.144687	0.145178	0.145225	0.147199	0.147987	0.147573	0.14496	0.14645	0.147036	0.144681	0.142466	0.144338	0.143834
0.145636	0.141208	0.141885	0.139058	0.14319	0.143423	0.144583	0.144897	0.144226	0.145497	0.145582	0.145157	0.14392	0.143049	0.143323	0.143614	0.145379	0.146252	0.145732	0.143198	0.144664	0.145328	0.142792	0.140779	0.142475	0.142141
0.148709	0.14398	0.144392	0.141344	0.144376	0.143779	0.144241	0.144322	0.143727	0.144703	0.144901	0.144427	0.143056	0.142392	0.142689	0.143037	0.14468	0.145412	0.145062	0.142557	0.144012	0.144611	0.142196	0.140173	0.141909	0.141471
0.153204	0.148298	0.148585	0.145052	0.147106	0.145102	0.144445	0.144201	0.143338	0.144295	0.144738	0.144203	0.142868	0.14208	0.142396	0.142599	0.144189	0.145151	0.144692	0.142286	0.143618	0.144314	0.142092	0.139915	0.141486	0.14117
0.158135	0.152958	0.152948	0.148809	0.149649	0.146768	0.145304	0.144604	0.143799	0.144522	0.144652	0.144445	0.143175	0.142312	0.142513	0.142793	0.144572	0.145269	0.144712	0.14241	0.143922	0.144213	0.142118	0.139781	0.141663	0.141245
0.164779	0.158963	0.1588	0.154186	0.153854	0.149408	0.147115	0.145842	0.144895	0.145281	0.145699	0.145222	0.143948	0.142987	0.143183	0.143667	0.145328	0.14591	0.145603	0.143098	0.144379	0.145248	0.14286	0.140518	0.142418	0.142091
0.17207	0.166182	0.165464	0.159826	0.15851	0.152703	0.149172	0.147276	0.145919	0.146522	0.146679	0.146278	0.14512	0.144016	0.144325	0.144707	0.146316	0.146812	0.146394	0.144173	0.145586	0.145892	0.143537	0.141451	0.143263	0.142905
0.179305	0.173342	0.172022	0.16603	0.163249	0.156028	0.151775	0.14902	0.147647	0.148255	0.148324	0.147809	0.146727	0.145302	0.145767	0.146141	0.147615	0.148357	0.147734	0.145296	0.146911	0.147115	0.144997	0.142749	0.144385	0.144209
0.187562	0.18138	0.179821	0.172941	0.169012	0.160448	0.154764	0.151737	0.150007	0.150227	0.15048	0.149571	0.148528	0.147292	0.147624	0.147911	0.149326	0.150169	0.149615	0.147312	0.148792	0.148772	0.146792	0.144557	0.146063	0.145964
0.19599	0.189777	0.187504	0.180123	0.174671	0.164816	0.158067	0.154651	0.152461	0.152528	0.152659	0.151952	0.150799	0.149436	0.149673	0.150181	0.151478	0.152252	0.151785	0.149588	0.150523	0.151072	0.148763	0.146559	0.14842	0.147887
0.205005	0.198627	0.195989	0.18776	0.181123	0.169693	0.162058	0.157545	0.155681	0.155607	0.155171	0.154734	0.153071	0.152051	0.152321	0.15286	0.154121	0.154771	0.154227	0.152002	0.153296	0.153339	0.151305	0.148986	0.150833	0.149989
0.214554	0.208236	0.20505	0.195619	0.188005	0.175093	0.166243	0.161251	0.158915	0.158543	0.158434	0.157735	0.156497	0.154984	0.155035	0.155777	0.156941	0.157617	0.157026	0.154664	0.156083	0.155838	0.153907	0.151647	0.153297	0.152766
0.223194	0.216748	0.213264	0.202891	0.194061	0.179981	0.170103	0.16457	0.16195	0.161544	0.161299	0.160412	0.159026	0.157295	0.157691	0.158271	0.159391	0.160324	0.159625	0.157447	0.158522	0.158994	0.156177	0.153991	0.15585	0.155066
0.230871	0.224238	0.22024	0.209451	0.199164	0.18422	0.173736	0.167526	0.164956	0.164385	0.164065	0.163199	0.161846	0.160275	0.160562	0.160972	0.162054	0.162696	0.162212	0.159948	0.161177	0.161292	0.158969	0.156475	0.158142	0.157671
0.238544	0.231897	0.227348	0.215924	0.204882	0.188798	0.17746	0.171132	0.168173	0.167497	0.167139	0.165951	0.164495	0.163047	0.163387	0.163833	0.165109	0.165633	0.16495	0.162776	0.163916	0.164237	0.161668	0.159321	0.160983	0.16029
0.245869	0.239264	0.234347	0.222173	0.210444	0.193644	0.1817	0.174694	0.171599	0.170933	0.170415	0.169358	0.168189	0.16646	0.166556	0.166947	0.168294	0.168668	0.168243	0.165882	0.167237	0.167354	0.164667	0.162221	0.164058	0.163302
0.250634	0.244476	0.239264	0.226625	0.214502	0.197753	0.18533	0.178297	0.175179	0.174452	0.174044	0.172742	0.171659	0.169977	0.17023	0.170691	0.171406	0.172196	0.171528	0.169257	0.170451	0.170694	0.168076	0.165745	0.167278	0.166402
0.253198	0.247124	0.241718	0.229338	0.217442	0.200659	0.188864	0.181716	0.178682	0.177674	0.177233	0.176224	0.175086	0.173293	0.173227	0.173994	0.175037	0.175647	0.175018	0.172892	0.174159	0.173911	0.171364	0.168667	0.170606	0.1695
0.253723	0.247927	0.242556	0.230093	0.218654	0.202448	0.190843	0.183832	0.180812	0.179984	0.179619	0.178478	0.177395	0.175407	0.175934	0.176113	0.177299	0.177956	0.177304	0.175119	0.176389	0.176108	0.173749	0.171062	0.172866	0.171896
0.253762	0.247982	0.242805	0.230368	0.219716	0.2043	0.193291	0.186712	0.183813	0.182938	0.182715	0.181555	0.180342	0.178636	0.179025	0.179507	0.180488	0.180923	0.180461	0.178255	0.179599	0.179427	0.176798	0.174351	0.175733	0.174931
0.252555	0.247278	0.242358	0.230394	0.22048	0.205851	0.19587	0.189627	0.186921	0.185957	0.185953	0.184884	0.183847	0.181854	0.182118	0.182745	0.184034	0.184075	0.183818	0.181774	0.182869	0.182751	0.180211	0.177072	0.179147	0.178175
0.252397	0.247358	0.242486	0.230474	0.221588	0.207929	0.19871	0.192829	0.190096	0.18913	0.189359	0.187917	0.187069	0.185258	0.185615	0.186172	0.187125	0.187564	0.187067	0.18476	0.186277	0.1856	0.18322	0.180638	0.18239	0.181108
0.253548	0.248434	0.243637	0.231661	0.223271	0.210201	0.201049	0.195647	0.192958	0.192236	0.192193	0.190812	0.190098	0.188344	0.1889	0.189127	0.189987	0.19053	0.190062	0.188107	0.189413	0.188783	0.186007	0.184054	0.185257	0.18435
0.254001	0.24933	0.244276	0.232511	0.224731	0.212315	0.203449	0.19827	0.195673	0.194962	0.194867	0.193907	0.192788	0.191125	0.191604	0.191975	0.192756	0.193248	0.192975	0.190911	0.192084	0.191841	0.188956	0.186522	0.187982	0.186848
0.250734	0.246327	0.241436	0.230678	0.223858	0.213036	0.205502	0.20068	0.198345	0.197671	0.197792	0.196692	0.195637	0.193851	0.194365	0.194835	0.195785	0.196078	0.19569	0.193725	0.194977	0.194357	0.191926	0.189238	0.190722	0.18983
0.239878	0.236385	0.232181	0.222985	0.21891	0.210682	0.205464	0.201944	0.199935	0.199713	0.200175	0.198895	0.197983	0.196279	0.196684	0.197535	0.198405	0.198497	0.198295	0.196367	0.19754	0.196993	0.194563	0.192044	0.193304	0.192433
0.222456	0.220031	0.217432	0.210531	0.210335	0.206213	0.204118	0.202578	0.201226	0.201297	0.202156	0.201275	0.20021	0.198998	0.19938	0.199987	0.200728	0.201247	0.200758	0.198751	0.199821	0.19946	0.19702	0.19442	0.195853	0.194828
0.20428	0.202702	0.201561	0.197207	0.200868	0.200782	0.201523	0.201955	0.20147	0.201553	0.203078	0.202064	0.201284	0.199769	0.200652	0.201019	0.201777	0.202373	0.202089	0.200031	0.201129	0.20076	0.198231	0.19568	0.197118	0.196227
0.187567	0.186704	0.187019	0.184962	0.192007	0.1953	0.199207	0.200965	0.201058	0.201686	0.203502	0.202701	0.201826	0.200711	0.201425	0.202055	0.202788	0.203203	0.202993	0.20103	0.202152	0.201903	0.199228	0.196761	0.198411	0.197285
0.175957	0.174966	0.176605	0.176564	0.185779	0.19107	0.196793	0.199728	0.200374	0.201155	0.203235	0.20266	0.201673	0.20047	0.201186	0.201753	0.20259	0.203142	0.202947	0.20072	0.20196	0.201689	0.199121	0.19665	0.198104	0.197071
0.170808	0.169714	0.172034	0.172511	0.182766	0.189028	0.195223	0.198715	0.199505	0.200516	0.202424	0.202048	0.200815	0.199983	0.200658	0.201275	0.202072	0.202445	0.202144	0.200453	0.20129	0.201009	0.198683	0.196003	0.19752	0.196201
0.168763	0.167705	0.169962	0.170866	0.181228	0.188095	0.19436	0.197915	0.198867	0.199598	0.201636	0.201093	0.200233	0.199167	0.199957	0.200505	0.20143	0.201728	0.201555	0.199559	0.200753	0.200283	0.198207	0.195483	0.196884	0.195836
0.168814	0.167502	0.169687	0.17063	0.180856	0.187145	0.193529	0.196832	0.19759	0.198215	0.200233	0.200085	0.198844	0.197828	0.198576	0.199288	0.20005	0.200092	0.200164	0.198024	0.199382	0.199106	0.196696	0.194016	0.1955	0.194202
0.171272	0.169962	0.171759	0.172468	0.181993	0.187858	0.193645	0.196825	0.197405	0.198271	0.200515	0.199905	0.198612	0.197781	0.198465	0.199334	0.19998	0.200381	0.199878	0.198188	0.199383	0.198936	0.196773	0.193701	0.195279	0.194282
0.175683	0.173826	0.175608	0.175549	0.184297	0.189208	0.193958	0.196745	0.197437	0.198163	0.200226	0.199491	0.198487	0.197739	0.19856	0.199189	0.199893	0.199868	0.199852	0.197848	0.199037	0.198699	0.196632	0.193689	0.195079	0.193929
0.181199	0.179189	0.18056	0.179374	0.187143	0.190405	0.194432	0.196068	0.196505	0.19731	0.19931	0.198861	0.197601	0.196885	0.197598	0.198207	0.198892	0.199126	0.198943	0.197261	0.198176	0.197747	0.195512	0.192714	0.194323	0.19305
0.186852	0.184764	0.185454	0.183023	0.189481	0.191354	0.19393	0.195272	0.195328	0.195873	0.197566	0.196809	0.195793	0.195085	0.195886	0.196512	0.197079	0.197203	0.197096	0.195222	0.196086	0.195689	0.193636	0.190694	0.192073	0.190967
0.193774	0.191251	0.190826	0.188014	0.192297	0.192739	0.193855	0.194332	0.193837	0.194422	0.195849	0.195257	0.193893	0.192923	0.193655	0.194444	0.194908	0.195196	0.194964	0.193242	0.193953	0.193656	0.191487	0.188475	0.189913	0.188825
0.201247	0.19833	0.196831	0.192326	0.195012	0.193127	0.192596	0.191889	0.191105	0.190846	0.192692	0.191693	0.190009	0.189487	0.190016	0.190724	0.19076	0.190881	0.191057	0.189253	0.19045	0.189814	0.18748	0.184649	0.185877	0.18507
0.208851	0.205284	0.202896	0.197033	0.197081	0.192835	0.190249	0.188259	0.187047	0.186554	0.187851	0.18674	0.185132	0.184207	0.184948	0.185653	0.185999	0.186027	0.185759	0.184263	0.184983	0.184563	0.182427	0.179474	0.180607	0.179786
0.218429	0.214201	0.21041	0.201819	0.198462	0.191516	0.186124	0.182347	0.180357	0.179389	0.180561	0.179276	0.177293	0.17648	0.177012	0.1779	0.177888	0.178091	0.177633	0.175937	0.176985	0.176571	0.174288	0.171465	0.172539	0.172135
0.227039	0.222238	0.21698	0.206595	0.201195	0.190411	0.182952	0.177676	0.174579	0.173513	0.174528	0.17317	0.17126	0.169829	0.170917	0.171683	0.171592	0.1714	0.171225	0.17011	0.170473	0.170455	0.16812	0.165252	0.166462	0.165424
0.233866	0.229524	0.222056	0.210542	0.203493	0.190928	0.181809	0.17569	0.172674	0.171203	0.171867	0.170331	0.16859	0.167507	0.168084	0.169085	0.169048	0.168895	0.168191	0.16728	0.168102	0.167414	0.165387	0.162516	0.163778	0.163152
0.242711	0.237925	0.230066	0.217058	0.20743	0.192395	0.181889	0.174673	0.171882	0.170307	0.170907	0.169651	0.167845	0.16677	0.167159	0.167873	0.168275	0.168088	0.167996	0.166389	0.167358	0.166954	0.1645	0.161647	0.162693	0.162235
0.252041	0.24653	0.238342	0.22374	0.211941	0.194313	0.181657	0.173323	0.170814	0.168815	0.169548	0.168158	0.166608	0.165358	0.166003	0.166946	0.166795	0.166743	0.166441	0.165354	0.165865	0.16543	0.162975	0.160017	0.16121	0.160362
0.261414	0.255903	0.246994	0.229715	0.214941	0.195229	0.180249	0.171007	0.167204	0.165211	0.165673	0.164089	0.16205	0.160934	0.161554	0.162463	0.162496	0.162149	0.161993	0.160448	0.16124	0.160745	0.158433	0.154823	0.156534	0.155632
0.271271	0.26556	0.253992	0.234849	0.216656	0.192837	0.175194	0.163928	0.15919	0.156649	0.156407	0.154766	0.152339	0.15123	0.15164	0.152647	0.152477	0.151904	0.151727	0.150398	0.150849	0.150397	0.147964	0.144881	0.145999	0.145282
0.281391	0.274529	0.261236	0.239286	0.216993	0.190117	0.168628	0.15483	0.149297	0.146139	0.145242	0.143503	0.14068	0.139536	0.139763	0.140752	0.140252	0.139698	0.139722	0.138195	0.138803	0.13815	0.135836	0.13282	0.133663	0.133029
